dataset,subset,view,split_policy,model,label_permuted,permutation_trial,seed,train_size,validation_size,train_class_counts,validation_class_counts,accuracy,balanced_accuracy,macro_f1,confusion_matrix,predicted_class_counts,class_0_precision,class_0_recall,class_0_f1,class_0_support,class_1_precision,class_1_recall,class_1_f1,class_1_support,roc_auc,pr_auc_y1,pr_auc_y0
bfcl,all_categories,X-only,minxing_row_random,random_forest,True,8,1,992,248,"{""0"": 153, ""1"": 839}","{""0"": 28, ""1"": 220}",0.8790322580645161,0.4954545454545455,0.4678111587982833,"[[0, 28], [2, 218]]","{""0"": 2, ""1"": 246}",0.0,0.0,0.0,28,0.8861788617886179,0.990909090909091,0.9356223175965666,220,0.4858766233766234,0.8831664576892033,0.11586053241985372
bfcl,all_categories,X-only,minxing_row_random,hist_gradient_boosting,True,8,1,992,248,"{""0"": 153, ""1"": 839}","{""0"": 28, ""1"": 220}",0.8629032258064516,0.4863636363636364,0.46320346320346323,"[[0, 28], [6, 214]]","{""0"": 6, ""1"": 242}",0.0,0.0,0.0,28,0.8842975206611571,0.9727272727272728,0.9264069264069265,220,0.500974025974026,0.8942617561195354,0.11482108834027902
bfcl,all_categories,X-only,minxing_row_random,small_mlp_standardized,True,8,1,992,248,"{""0"": 153, ""1"": 839}","{""0"": 28, ""1"": 220}",0.8709677419354839,0.4909090909090909,0.46551724137931033,"[[0, 28], [4, 216]]","{""0"": 4, ""1"": 244}",0.0,0.0,0.0,28,0.8852459016393442,0.9818181818181818,0.9310344827586207,220,0.4887987012987013,0.8784055625417702,0.12711628734619196
bfcl,all_categories,X-only,minxing_row_random,majority_class,True,9,1,992,248,"{""0"": 153, ""1"": 839}","{""0"": 28, ""1"": 220}",0.8870967741935484,0.5,0.4700854700854701,"[[0, 28], [0, 220]]","{""1"": 248}",0.0,0.0,0.0,28,0.8870967741935484,1.0,0.9401709401709402,220,0.5,0.8870967741935484,0.11290322580645161
bfcl,all_categories,X-only,minxing_row_random,stratified_random,True,9,1,992,248,"{""0"": 153, ""1"": 839}","{""0"": 28, ""1"": 220}",0.7620967741935484,0.523051948051948,0.5150952775476387,"[[6, 22], [37, 183]]","{""0"": 43, ""1"": 205}",0.13953488372093023,0.21428571428571427,0.16901408450704225,28,0.8926829268292683,0.8318181818181818,0.8611764705882353,220,0.5230519480519481,0.8917434375223519,0.11861000964526845
bfcl,all_categories,X-only,minxing_row_random,logistic_regression_standardized,True,9,1,992,248,"{""0"": 153, ""1"": 839}","{""0"": 28, ""1"": 220}",0.8870967741935484,0.5,0.4700854700854701,"[[0, 28], [0, 220]]","{""1"": 248}",0.0,0.0,0.0,28,0.8870967741935484,1.0,0.9401709401709402,220,0.5025974025974026,0.8927710000894908,0.12557957539411008
bfcl,all_categories,X-only,minxing_row_random,class_weighted_logistic_regression_standardized,True,9,1,992,248,"{""0"": 153, ""1"": 839}","{""0"": 28, ""1"": 220}",0.49193548387096775,0.5266233766233765,0.4148752902404314,"[[16, 12], [114, 106]]","{""0"": 130, ""1"": 118}",0.12307692307692308,0.5714285714285714,0.20253164556962025,28,0.8983050847457628,0.4818181818181818,0.6272189349112426,220,0.49918831168831174,0.892002731855471,0.12908618730670032
bfcl,all_categories,X-only,minxing_row_random,random_forest,True,9,1,992,248,"{""0"": 153, ""1"": 839}","{""0"": 28, ""1"": 220}",0.8790322580645161,0.4954545454545455,0.4678111587982833,"[[0, 28], [2, 218]]","{""0"": 2, ""1"": 246}",0.0,0.0,0.0,28,0.8861788617886179,0.990909090909091,0.9356223175965666,220,0.5787337662337662,0.9073136022309256,0.13872976871472842
bfcl,all_categories,X-only,minxing_row_random,hist_gradient_boosting,True,9,1,992,248,"{""0"": 153, ""1"": 839}","{""0"": 28, ""1"": 220}",0.8669354838709677,0.5042207792207792,0.49277967152153707,"[[1, 27], [6, 214]]","{""0"": 7, ""1"": 241}",0.14285714285714285,0.03571428571428571,0.05714285714285714,28,0.8879668049792531,0.9727272727272728,0.928416485900217,220,0.49740259740259746,0.884563631177638,0.15506492721534387
bfcl,all_categories,X-only,minxing_row_random,small_mlp_standardized,True,9,1,992,248,"{""0"": 153, ""1"": 839}","{""0"": 28, ""1"": 220}",0.8790322580645161,0.4954545454545455,0.4678111587982833,"[[0, 28], [2, 218]]","{""0"": 2, ""1"": 246}",0.0,0.0,0.0,28,0.8861788617886179,0.990909090909091,0.9356223175965666,220,0.4974025974025974,0.8867607798414052,0.1490826740788191
bfcl,all_categories,S-only,minxing_row_random,majority_class,False,,1,992,248,"{""0"": 153, ""1"": 839}","{""0"": 28, ""1"": 220}",0.8870967741935484,0.5,0.4700854700854701,"[[0, 28], [0, 220]]","{""1"": 248}",0.0,0.0,0.0,28,0.8870967741935484,1.0,0.9401709401709402,220,0.5,0.8870967741935484,0.11290322580645161
bfcl,all_categories,S-only,minxing_row_random,stratified_random,False,,1,992,248,"{""0"": 153, ""1"": 839}","{""0"": 28, ""1"": 220}",0.7620967741935484,0.523051948051948,0.5150952775476387,"[[6, 22], [37, 183]]","{""0"": 43, ""1"": 205}",0.13953488372093023,0.21428571428571427,0.16901408450704225,28,0.8926829268292683,0.8318181818181818,0.8611764705882353,220,0.5230519480519481,0.8917434375223519,0.11861000964526845
bfcl,all_categories,S-only,minxing_row_random,logistic_regression_standardized,False,,1,992,248,"{""0"": 153, ""1"": 839}","{""0"": 28, ""1"": 220}",0.8870967741935484,0.5,0.4700854700854701,"[[0, 28], [0, 220]]","{""1"": 248}",0.0,0.0,0.0,28,0.8870967741935484,1.0,0.9401709401709402,220,0.5940746753246754,0.9169355464592839,0.18524390433048427
bfcl,all_categories,S-only,minxing_row_random,class_weighted_logistic_regression_standardized,False,,1,992,248,"{""0"": 153, ""1"": 839}","{""0"": 28, ""1"": 220}",0.5887096774193549,0.5811688311688312,0.4785190071740744,"[[16, 12], [90, 130]]","{""0"": 106, ""1"": 142}",0.1509433962264151,0.5714285714285714,0.23880597014925373,28,0.9154929577464789,0.5909090909090909,0.7182320441988951,220,0.5934253246753247,0.9155330227144293,0.18459992733628655
bfcl,all_categories,S-only,minxing_row_random,random_forest,False,,1,992,248,"{""0"": 153, ""1"": 839}","{""0"": 28, ""1"": 220}",0.8870967741935484,0.5,0.4700854700854701,"[[0, 28], [0, 220]]","{""1"": 248}",0.0,0.0,0.0,28,0.8870967741935484,1.0,0.9401709401709402,220,0.671672077922078,0.9352912314020463,0.1762031162917686
bfcl,all_categories,S-only,minxing_row_random,hist_gradient_boosting,False,,1,992,248,"{""0"": 153, ""1"": 839}","{""0"": 28, ""1"": 220}",0.8830645161290323,0.49772727272727274,0.4689507494646681,"[[0, 28], [1, 219]]","{""0"": 1, ""1"": 247}",0.0,0.0,0.0,28,0.8866396761133604,0.9954545454545455,0.9379014989293362,220,0.6939123376623376,0.937517405529618,0.21525711869120429
bfcl,all_categories,S-only,minxing_row_random,small_mlp_standardized,False,,1,992,248,"{""0"": 153, ""1"": 839}","{""0"": 28, ""1"": 220}",0.8870967741935484,0.5,0.4700854700854701,"[[0, 28], [0, 220]]","{""1"": 248}",0.0,0.0,0.0,28,0.8870967741935484,1.0,0.9401709401709402,220,0.6073863636363637,0.9168003877106365,0.17821605423410739
bfcl,all_categories,S-only,minxing_row_random,majority_class,True,0,1,992,248,"{""0"": 153, ""1"": 839}","{""0"": 28, ""1"": 220}",0.8870967741935484,0.5,0.4700854700854701,"[[0, 28], [0, 220]]","{""1"": 248}",0.0,0.0,0.0,28,0.8870967741935484,1.0,0.9401709401709402,220,0.5,0.8870967741935484,0.11290322580645161
bfcl,all_categories,S-only,minxing_row_random,stratified_random,True,0,1,992,248,"{""0"": 153, ""1"": 839}","{""0"": 28, ""1"": 220}",0.7620967741935484,0.523051948051948,0.5150952775476387,"[[6, 22], [37, 183]]","{""0"": 43, ""1"": 205}",0.13953488372093023,0.21428571428571427,0.16901408450704225,28,0.8926829268292683,0.8318181818181818,0.8611764705882353,220,0.5230519480519481,0.8917434375223519,0.11861000964526845
bfcl,all_categories,S-only,minxing_row_random,logistic_regression_standardized,True,0,1,992,248,"{""0"": 153, ""1"": 839}","{""0"": 28, ""1"": 220}",0.8830645161290323,0.49772727272727274,0.4689507494646681,"[[0, 28], [1, 219]]","{""0"": 1, ""1"": 247}",0.0,0.0,0.0,28,0.8866396761133604,0.9954545454545455,0.9379014989293362,220,0.39586038961038966,0.8461310502950994,0.10203093169996108
bfcl,all_categories,S-only,minxing_row_random,class_weighted_logistic_regression_standardized,True,0,1,992,248,"{""0"": 153, ""1"": 839}","{""0"": 28, ""1"": 220}",0.5040322580645161,0.43993506493506496,0.3957091067572654,"[[10, 18], [105, 115]]","{""0"": 115, ""1"": 133}",0.08695652173913043,0.35714285714285715,0.13986013986013987,28,0.8646616541353384,0.5227272727272727,0.6515580736543909,220,0.3895292207792208,0.8452034396733804,0.10061744100441225
bfcl,all_categories,S-only,minxing_row_random,random_forest,True,0,1,992,248,"{""0"": 153, ""1"": 839}","{""0"": 28, ""1"": 220}",0.8870967741935484,0.5,0.4700854700854701,"[[0, 28], [0, 220]]","{""1"": 248}",0.0,0.0,0.0,28,0.8870967741935484,1.0,0.9401709401709402,220,0.3898538961038961,0.8679132747991943,0.09019292485394458
bfcl,all_categories,S-only,minxing_row_random,hist_gradient_boosting,True,0,1,992,248,"{""0"": 153, ""1"": 839}","{""0"": 28, ""1"": 220}",0.8870967741935484,0.5,0.4700854700854701,"[[0, 28], [0, 220]]","{""1"": 248}",0.0,0.0,0.0,28,0.8870967741935484,1.0,0.9401709401709402,220,0.38482142857142854,0.8614206498237986,0.0902025668116667
bfcl,all_categories,S-only,minxing_row_random,small_mlp_standardized,True,0,1,992,248,"{""0"": 153, ""1"": 839}","{""0"": 28, ""1"": 220}",0.8830645161290323,0.49772727272727274,0.4689507494646681,"[[0, 28], [1, 219]]","{""0"": 1, ""1"": 247}",0.0,0.0,0.0,28,0.8866396761133604,0.9954545454545455,0.9379014989293362,220,0.37183441558441555,0.8433554367270724,0.09475264978248041
bfcl,all_categories,S-only,minxing_row_random,majority_class,True,1,1,992,248,"{""0"": 153, ""1"": 839}","{""0"": 28, ""1"": 220}",0.8870967741935484,0.5,0.4700854700854701,"[[0, 28], [0, 220]]","{""1"": 248}",0.0,0.0,0.0,28,0.8870967741935484,1.0,0.9401709401709402,220,0.5,0.8870967741935484,0.11290322580645161
bfcl,all_categories,S-only,minxing_row_random,stratified_random,True,1,1,992,248,"{""0"": 153, ""1"": 839}","{""0"": 28, ""1"": 220}",0.7620967741935484,0.523051948051948,0.5150952775476387,"[[6, 22], [37, 183]]","{""0"": 43, ""1"": 205}",0.13953488372093023,0.21428571428571427,0.16901408450704225,28,0.8926829268292683,0.8318181818181818,0.8611764705882353,220,0.5230519480519481,0.8917434375223519,0.11861000964526845
bfcl,all_categories,S-only,minxing_row_random,logistic_regression_standardized,True,1,1,992,248,"{""0"": 153, ""1"": 839}","{""0"": 28, ""1"": 220}",0.8870967741935484,0.5155844155844156,0.5032904148783978,"[[1, 27], [1, 219]]","{""0"": 2, ""1"": 246}",0.5,0.03571428571428571,0.06666666666666667,28,0.8902439024390244,0.9954545454545455,0.9399141630901288,220,0.45316558441558435,0.8730549899466968,0.182929930418224
bfcl,all_categories,S-only,minxing_row_random,class_weighted_logistic_regression_standardized,True,1,1,992,248,"{""0"": 153, ""1"": 839}","{""0"": 28, ""1"": 220}",0.4112903225806452,0.41883116883116883,0.34666185492601953,"[[12, 16], [130, 90]]","{""0"": 142, ""1"": 106}",0.08450704225352113,0.42857142857142855,0.1411764705882353,28,0.8490566037735849,0.4090909090909091,0.5521472392638037,220,0.4554383116883117,0.8734616556076831,0.21199548591146825
bfcl,all_categories,S-only,minxing_row_random,random_forest,True,1,1,992,248,"{""0"": 153, ""1"": 839}","{""0"": 28, ""1"": 220}",0.8790322580645161,0.4954545454545455,0.4678111587982833,"[[0, 28], [2, 218]]","{""0"": 2, ""1"": 246}",0.0,0.0,0.0,28,0.8861788617886179,0.990909090909091,0.9356223175965666,220,0.4525162337662338,0.8821627828483967,0.1288495843125808
bfcl,all_categories,S-only,minxing_row_random,hist_gradient_boosting,True,1,1,992,248,"{""0"": 153, ""1"": 839}","{""0"": 28, ""1"": 220}",0.8870967741935484,0.5,0.4700854700854701,"[[0, 28], [0, 220]]","{""1"": 248}",0.0,0.0,0.0,28,0.8870967741935484,1.0,0.9401709401709402,220,0.4564123376623377,0.8716378737643281,0.1670201476478343
bfcl,all_categories,S-only,minxing_row_random,small_mlp_standardized,True,1,1,992,248,"{""0"": 153, ""1"": 839}","{""0"": 28, ""1"": 220}",0.8911290322580645,0.5178571428571429,0.505574835708484,"[[1, 27], [0, 220]]","{""0"": 1, ""1"": 247}",1.0,0.03571428571428571,0.06896551724137931,28,0.8906882591093117,1.0,0.9421841541755889,220,0.4986201298701299,0.884552040011404,0.1581466558158989
bfcl,all_categories,S-only,minxing_row_random,majority_class,True,2,1,992,248,"{""0"": 153, ""1"": 839}","{""0"": 28, ""1"": 220}",0.8870967741935484,0.5,0.4700854700854701,"[[0, 28], [0, 220]]","{""1"": 248}",0.0,0.0,0.0,28,0.8870967741935484,1.0,0.9401709401709402,220,0.5,0.8870967741935484,0.11290322580645161
bfcl,all_categories,S-only,minxing_row_random,stratified_random,True,2,1,992,248,"{""0"": 153, ""1"": 839}","{""0"": 28, ""1"": 220}",0.7620967741935484,0.523051948051948,0.5150952775476387,"[[6, 22], [37, 183]]","{""0"": 43, ""1"": 205}",0.13953488372093023,0.21428571428571427,0.16901408450704225,28,0.8926829268292683,0.8318181818181818,0.8611764705882353,220,0.5230519480519481,0.8917434375223519,0.11861000964526845
bfcl,all_categories,S-only,minxing_row_random,logistic_regression_standardized,True,2,1,992,248,"{""0"": 153, ""1"": 839}","{""0"": 28, ""1"": 220}",0.8830645161290323,0.49772727272727274,0.4689507494646681,"[[0, 28], [1, 219]]","{""0"": 1, ""1"": 247}",0.0,0.0,0.0,28,0.8866396761133604,0.9954545454545455,0.9379014989293362,220,0.47167207792207794,0.888042449692007,0.13474964842572273
bfcl,all_categories,S-only,minxing_row_random,class_weighted_logistic_regression_standardized,True,2,1,992,248,"{""0"": 153, ""1"": 839}","{""0"": 28, ""1"": 220}",0.6451612903225806,0.5194805194805194,0.4791905307369225,"[[10, 18], [70, 150]]","{""0"": 80, ""1"": 168}",0.125,0.35714285714285715,0.18518518518518517,28,0.8928571428571429,0.6818181818181818,0.7731958762886598,220,0.46875,0.880390336604278,0.1515719641843717
bfcl,all_categories,S-only,minxing_row_random,random_forest,True,2,1,992,248,"{""0"": 153, ""1"": 839}","{""0"": 28, ""1"": 220}",0.875,0.49318181818181817,0.4666666666666667,"[[0, 28], [3, 217]]","{""0"": 3, ""1"": 245}",0.0,0.0,0.0,28,0.8857142857142857,0.9863636363636363,0.9333333333333333,220,0.4995941558441559,0.8801443212112328,0.14803753002811293
bfcl,all_categories,S-only,minxing_row_random,hist_gradient_boosting,True,2,1,992,248,"{""0"": 153, ""1"": 839}","{""0"": 28, ""1"": 220}",0.8830645161290323,0.5133116883116884,0.5010752688172043,"[[1, 27], [2, 218]]","{""0"": 3, ""1"": 245}",0.3333333333333333,0.03571428571428571,0.06451612903225806,28,0.889795918367347,0.990909090909091,0.9376344086021505,220,0.4828733766233766,0.8648067445665687,0.16632764151689056
bfcl,all_categories,S-only,minxing_row_random,small_mlp_standardized,True,2,1,992,248,"{""0"": 153, ""1"": 839}","{""0"": 28, ""1"": 220}",0.8830645161290323,0.5133116883116884,0.5010752688172043,"[[1, 27], [2, 218]]","{""0"": 3, ""1"": 245}",0.3333333333333333,0.03571428571428571,0.06451612903225806,28,0.889795918367347,0.990909090909091,0.9376344086021505,220,0.4973214285714286,0.8881533291763551,0.1459717670533908
bfcl,all_categories,S-only,minxing_row_random,majority_class,True,3,1,992,248,"{""0"": 153, ""1"": 839}","{""0"": 28, ""1"": 220}",0.8870967741935484,0.5,0.4700854700854701,"[[0, 28], [0, 220]]","{""1"": 248}",0.0,0.0,0.0,28,0.8870967741935484,1.0,0.9401709401709402,220,0.5,0.8870967741935484,0.11290322580645161
bfcl,all_categories,S-only,minxing_row_random,stratified_random,True,3,1,992,248,"{""0"": 153, ""1"": 839}","{""0"": 28, ""1"": 220}",0.7620967741935484,0.523051948051948,0.5150952775476387,"[[6, 22], [37, 183]]","{""0"": 43, ""1"": 205}",0.13953488372093023,0.21428571428571427,0.16901408450704225,28,0.8926829268292683,0.8318181818181818,0.8611764705882353,220,0.5230519480519481,0.8917434375223519,0.11861000964526845
bfcl,all_categories,S-only,minxing_row_random,logistic_regression_standardized,True,3,1,992,248,"{""0"": 153, ""1"": 839}","{""0"": 28, ""1"": 220}",0.8870967741935484,0.5,0.4700854700854701,"[[0, 28], [0, 220]]","{""1"": 248}",0.0,0.0,0.0,28,0.8870967741935484,1.0,0.9401709401709402,220,0.4995941558441558,0.8749816707438102,0.24701331599023066
bfcl,all_categories,S-only,minxing_row_random,class_weighted_logistic_regression_standardized,True,3,1,992,248,"{""0"": 153, ""1"": 839}","{""0"": 28, ""1"": 220}",0.5,0.4844155844155844,0.40747591522157994,"[[13, 15], [109, 111]]","{""0"": 122, ""1"": 126}",0.10655737704918032,0.4642857142857143,0.17333333333333334,28,0.8809523809523809,0.5045454545454545,0.6416184971098265,220,0.5000811688311688,0.8754222835903348,0.24302882159051786
bfcl,all_categories,S-only,minxing_row_random,random_forest,True,3,1,992,248,"{""0"": 153, ""1"": 839}","{""0"": 28, ""1"": 220}",0.8870967741935484,0.5,0.4700854700854701,"[[0, 28], [0, 220]]","{""1"": 248}",0.0,0.0,0.0,28,0.8870967741935484,1.0,0.9401709401709402,220,0.5098214285714285,0.887528859968866,0.164966472860955
bfcl,all_categories,S-only,minxing_row_random,hist_gradient_boosting,True,3,1,992,248,"{""0"": 153, ""1"": 839}","{""0"": 28, ""1"": 220}",0.8870967741935484,0.5,0.4700854700854701,"[[0, 28], [0, 220]]","{""1"": 248}",0.0,0.0,0.0,28,0.8870967741935484,1.0,0.9401709401709402,220,0.5,0.8769674225754461,0.16627546420719452
bfcl,all_categories,S-only,minxing_row_random,small_mlp_standardized,True,3,1,992,248,"{""0"": 153, ""1"": 839}","{""0"": 28, ""1"": 220}",0.8870967741935484,0.5,0.4700854700854701,"[[0, 28], [0, 220]]","{""1"": 248}",0.0,0.0,0.0,28,0.8870967741935484,1.0,0.9401709401709402,220,0.48530844155844155,0.8745185687660914,0.16070184646663607
bfcl,all_categories,S-only,minxing_row_random,majority_class,True,4,1,992,248,"{""0"": 153, ""1"": 839}","{""0"": 28, ""1"": 220}",0.8870967741935484,0.5,0.4700854700854701,"[[0, 28], [0, 220]]","{""1"": 248}",0.0,0.0,0.0,28,0.8870967741935484,1.0,0.9401709401709402,220,0.5,0.8870967741935484,0.11290322580645161
bfcl,all_categories,S-only,minxing_row_random,stratified_random,True,4,1,992,248,"{""0"": 153, ""1"": 839}","{""0"": 28, ""1"": 220}",0.7620967741935484,0.523051948051948,0.5150952775476387,"[[6, 22], [37, 183]]","{""0"": 43, ""1"": 205}",0.13953488372093023,0.21428571428571427,0.16901408450704225,28,0.8926829268292683,0.8318181818181818,0.8611764705882353,220,0.5230519480519481,0.8917434375223519,0.11861000964526845
bfcl,all_categories,S-only,minxing_row_random,logistic_regression_standardized,True,4,1,992,248,"{""0"": 153, ""1"": 839}","{""0"": 28, ""1"": 220}",0.8830645161290323,0.49772727272727274,0.4689507494646681,"[[0, 28], [1, 219]]","{""0"": 1, ""1"": 247}",0.0,0.0,0.0,28,0.8866396761133604,0.9954545454545455,0.9379014989293362,220,0.467288961038961,0.871358112320574,0.13197064178251966
bfcl,all_categories,S-only,minxing_row_random,class_weighted_logistic_regression_standardized,True,4,1,992,248,"{""0"": 153, ""1"": 839}","{""0"": 28, ""1"": 220}",0.45564516129032256,0.475,0.38318686784944456,"[[14, 14], [121, 99]]","{""0"": 135, ""1"": 113}",0.1037037037037037,0.5,0.17177914110429449,28,0.8761061946902655,0.45,0.5945945945945946,220,0.46875,0.8745907839666264,0.14908598221916733
bfcl,all_categories,S-only,minxing_row_random,random_forest,True,4,1,992,248,"{""0"": 153, ""1"": 839}","{""0"": 28, ""1"": 220}",0.8870967741935484,0.5,0.4700854700854701,"[[0, 28], [0, 220]]","{""1"": 248}",0.0,0.0,0.0,28,0.8870967741935484,1.0,0.9401709401709402,220,0.43189935064935064,0.874496552700082,0.10641687438247367
bfcl,all_categories,S-only,minxing_row_random,hist_gradient_boosting,True,4,1,992,248,"{""0"": 153, ""1"": 839}","{""0"": 28, ""1"": 220}",0.8870967741935484,0.5,0.4700854700854701,"[[0, 28], [0, 220]]","{""1"": 248}",0.0,0.0,0.0,28,0.8870967741935484,1.0,0.9401709401709402,220,0.43790584415584416,0.87361999493103,0.11160450568570035
bfcl,all_categories,S-only,minxing_row_random,small_mlp_standardized,True,4,1,992,248,"{""0"": 153, ""1"": 839}","{""0"": 28, ""1"": 220}",0.8830645161290323,0.49772727272727274,0.4689507494646681,"[[0, 28], [1, 219]]","{""0"": 1, ""1"": 247}",0.0,0.0,0.0,28,0.8866396761133604,0.9954545454545455,0.9379014989293362,220,0.42118506493506497,0.8628329905296138,0.10316856632637697
