name,rank,count
GRACE,1248,28098
BACA,1249,28082
RUTHERFORD,1250,28079
SORENSEN,1251,28069
MCCRAY,1252,28024
HASTINGS,1253,28015
PIERSON,1254,27983
CHACON,1255,27982
RENTERIA,1256,27976
MOHAMED,1257,27972
NICHOLAS,1258,27922
KENDRICK,1259,27915
FERREIRA,1260,27898
LOCKHART,1261,27883
BOGGS,1262,27880
PRYOR,1263,27805
DOHERTY,1264,27787
SARGENT,1265,27786
KENNEY,1266,27759
TUTTLE,1267,27751
DENTON,1268,27742
MAGEE,1269,27720
JAMISON,1270,27697
LYON,1271,27690
LOCKE,1272,27643
PUCKETT,1273,27627
CORONADO,1274,27626
OLVERA,1275,27551
SYKES,1276,27546
MANUEL,1277,27529
BURKS,1278,27523
CHIN,1279,27487
QUIROZ,1280,27452
HOPPER,1281,27353
MCGILL,1282,27330
DOLAN,1283,27329
MCKENNA,1284,27293
HEAD,1285,27292
MONTANO,1286,27276
PAREDES,1287,27274
DELATORRE,1288,27265
LANGLEY,1289,27252
SINCLAIR,1290,27243
DWYER,1291,27240
SHIRLEY,1292,27224
MULLER,1293,27216
COURTNEY,1294,27205
SLAUGHTER,1295,27155
POLK,1296,27094
LEMUS,1297,27079
COVINGTON,1298,27068
MADRIGAL,1299,27033
CLEMONS,1300,27022
ROSADO,1301,26998
BROUSSARD,1302,26971
MCGINNIS,1303,26953
HATCH,1304,26903
SHEEHAN,1305,26902
RUTLEDGE,1306,26887
CORBIN,1307,26876
DEMPSEY,1308,26863
GARLAND,1309,26779
CARMONA,1310,26774
BOWLING,1311,26762
BURRIS,1312,26760
WHITLEY,1313,26732
HAMM,1314,26726
BLAND,1315,26722
BERMUDEZ,1316,26691
STINSON,1317,26681
PIKE,1318,26655
ORELLANA,1319,26651
DOWNEY,1320,26627
VARELA,1321,26621
HARDEN,1322,26617
COUCH,1323,26615
DICKINSON,1324,26607
CASSIDY,1325,26590
RUCKER,1326,26581
GABRIEL,1327,26578
HERRON,1328,26559
MCNAMARA,1329,26534
ROUSE,1330,26519
BURT,1331,26475
BATTLE,1332,26432
GUSTAFSON,1333,26421
HERBERT,1334,26417
DUNBAR,1335,26405
WEBBER,1335,26405
BOYCE,1337,26376
DEWITT,1338,26348
ROSENBERG,1339,26307
SIMMS,1340,26287
WOODRUFF,1341,26286
BRANDON,1342,26284
ROMO,1343,26283
HUTCHINS,1344,26251
KIRKPATRICK,1344,26251
CORBETT,1346,26246
GRANADOS,1347,26187
ROSSI,1348,26183
GOSS,1349,26179
LOTT,1350,26174
LEYVA,1351,26153
HINOJOSA,1352,26146
GIL,1353,26112
CRABTREE,1354,26104
GRADY,1355,26103
MCCLELLAN,1356,26060
KUMAR,1357,25986
FRASER,1358,25961
RICO,1359,25954
BINGHAM,1360,25941
SORIANO,1361,25916
STERLING,1362,25894
FONSECA,1363,25863
MADRID,1364,25854
EMERY,1365,25839
SINGER,1366,25828
ARAGON,1367,25801
AQUINO,1368,25783
ELMORE,1369,25774
WORLEY,1370,25758
SIMONS,1371,25755
QUEZADA,1372,25752
OTT,1373,25738
OCAMPO,1374,25720
AVILES,1375,25716
NIETO,1376,25701
ERVIN,1377,25698
GORE,1378,25648
SHAFER,1379,25641
WESTON,1380,25637
XU,1381,25622
PLUMMER,1382,25596
MICHEL,1383,25578
PAZ,1384,25574
YANEZ,1385,25563
GREGG,1386,25554
ABRAMS,1387,25534
SMART,1388,25528
BEATTY,1389,25510
SERNA,1390,25503
MEIER,1391,25486
ROBISON,1392,25450
SWARTZ,1393,25444
SEYMOUR,1394,25436
GLEASON,1395,25416
VELA,1396,25414
PADGETT,1397,25413
ACKERMAN,1398,25401
HELLER,1399,25373
ZIEGLER,1400,25351
VINSON,1401,25341
ELDRIDGE,1402,25299
PINA,1403,25293
SCHUMACHER,1404,25292
AKERS,1405,25290
ROE,1406,25286
TOMLINSON,1407,25274
MAYES,1408,25256
ZHENG,1409,25242
ALBRIGHT,1410,25189
BURGOS,1411,25169
SWAIN,1412,25157
MANLEY,1413,25136
HELTON,1414,25118
SONG,1415,25110
QUICK,1416,25091
LESLIE,1417,25078
STERN,1418,25074
GIVENS,1419,25067
TIPTON,1420,25064
COFFMAN,1421,24980
GREENWOOD,1422,24971
CURRAN,1423,24969
CHILDRESS,1424,24937
FISH,1425,24924
ELKINS,1426,24902
DALEY,1427,24901
ANGEL,1428,24895
LOWRY,1428,24895
SOLANO,1430,24881
DUONG,1431,24870
EDMONDS,1432,24857
GOMES,1433,24827
BUCKNER,1434,24822
WALDEN,1435,24821
HUTCHISON,1436,24820
GRIGGS,1437,24819
NIX,1438,24786
CLIFTON,1439,24758
THOMSON,1440,24750
YARBROUGH,1441,24749
MCCAULEY,1442,24743
ELIAS,1443,24696
JACOB,1444,24688
MEREDITH,1445,24679
MCELROY,1446,24668
GROVES,1447,24629
URIBE,1448,24612
HOSKINS,1449,24581
BOWDEN,1450,24560
TATUM,1451,24558
FIELD,1452,24543
SCHAFER,1452,24543
BUSTAMANTE,1454,24536
STOVER,1455,24526
TEAGUE,1456,24514
GUNTER,1457,24513
BURRELL,1458,24504
FUNK,1459,24419
CROWDER,1460,24396
SCHULZ,1461,24385
CANALES,1462,24384
SANDERSON,1462,24384
TOLBERT,1464,24375
LUND,1465,24347
BLUE,1466,24341
DRAPER,1467,24337
KAY,1467,24337
SHAPIRO,1469,24335
WHALEN,1470,24262
NAVARRETE,1471,24259
GAMEZ,1472,24256
SWIFT,1473,24249
INMAN,1474,24222
CREWS,1475,24219
KURTZ,1476,24216
STROUD,1477,24211
BLANTON,1478,24154
REECE,1479,24145
LIANG,1480,24140
FRANCISCO,1481,24095
CROW,1482,24089
BLOOM,1483,24081
SUN,1484,24058
TOMPKINS,1485,24056
JUNG,1486,24026
NANCE,1487,24018
ANAYA,1488,24017
MCKINLEY,1489,24000
OLIVARES,1490,23982
NEWSOME,1491,23958
THURMAN,1492,23950
HELMS,1493,23949
METCALF,1494,23946
GOLDMAN,1495,23940
SCHMITZ,1496,23931
CROUCH,1497,23923
MCMANUS,1498,23909
AREVALO,1499,23895
HORNER,1500,23881
CONKLIN,1501,23846
HOLBROOK,1502,23843
NEELY,1502,23843
HOLLINGSWORTH,1504,23831
CLEMENT,1505,23830
DEVINE,1506,23775
CROCKETT,1507,23769
BENAVIDES,1508,23761
BULLARD,1509,23755
LOUIS,1510,23738
STEINER,1511,23735
COATES,1512,23725
DREW,1513,23722
BOWLES,1514,23713
PAYTON,1515,23670
CHAPPELL,1516,23634
AMOS,1517,23621
HAGEN,1518,23616
PHIPPS,1519,23610
SELF,1520,23595
LARKIN,1521,23578
POE,1522,23563
PRITCHARD,1523,23549
MASTERS,1524,23533
GUNN,1525,23524
JEFFRIES,1526,23510
DOOLEY,1527,23481
PAGAN,1528,23474
MCGHEE,1529,23461
POST,1530,23458
MONTALVO,1531,23454
ZHOU,1532,23437
PRADO,1533,23436
HEARD,1534,23408
LORD,1535,23405
THAO,1536,23404
CONNELLY,1537,23398
DRISCOLL,1538,23385
DUBOIS,1539,23366
FELDMAN,1540,23356
COKER,1541,23348
DICKEY,1542,23320
POLLOCK,1543,23310
KIMBALL,1544,23293
RAINEY,1545,23291
IVEY,1546,23263
GEE,1547,23241
BUTTS,1548,23227
MAHER,1549,23222
JEWELL,1550,23187
BARRAGAN,1551,23176
MACHADO,1552,23170
RUBIN,1553,23165
REYNOSO,1554,23143
WESLEY,1555,23135
HIDALGO,1556,23134
CABRAL,1557,23128
SAMUEL,1558,23125
LACY,1559,23110
GALLO,1560,23056
EGAN,1561,23048
ALDRIDGE,1562,23034
SWENSON,1563,23009
SWAN,1564,23001
HINKLE,1565,22983
STRATTON,1565,22983
BUTCHER,1567,22978
ORNELAS,1568,22969
FORREST,1569,22954
COLBERT,1570,22940
ALEMAN,1571,22927
RODRIQUEZ,1572,22892
ARRINGTON,1573,22840
GOINS,1574,22837
WHALEY,1575,22833
ESPOSITO,1576,22789
NEFF,1577,22764
MEAD,1578,22727
CASILLAS,1579,22710
LILLY,1580,22662
BIGGS,1581,22641
YEAGER,1582,22634
GODWIN,1583,22628
SPRAGUE,1584,22610
ROSEN,1585,22596
QUINTANILLA,1586,22581
OTTO,1587,22558
BILLINGS,1588,22553
CONNELL,1589,22552
TEMPLE,1590,22549
BOSWELL,1591,22540
COLVIN,1592,22499
KOENIG,1592,22499
ERWIN,1594,22496
TELLEZ,1595,22494
NORWOOD,1596,22461
MILLIGAN,1597,22416
AMES,1598,22385
PURCELL,1599,22383
LUDWIG,1600,22380
SOUZA,1601,22373
HUGGINS,1602,22371
AMADOR,1603,22370
DUNHAM,1604,22362
GOODE,1605,22356
KAUFFMAN,1606,22353
OLEARY,1607,22329
PIPER,1607,22329
CUELLAR,1609,22324
STEWARD,1610,22318
WINN,1611,22316
GARY,1612,22310
ZHAO,1613,22301
SEWELL,1614,22294
BROWNE,1615,22289
RAMEY,1616,22287
DAVISON,1617,22276
CLIFFORD,1618,22245
STAHL,1619,22211
YBARRA,1619,22211
SAMUELS,1621,22207
DUKES,1622,22187
SHERIDAN,1623,22177
SNELL,1623,22177
VICKERS,1625,22176
CARTWRIGHT,1626,22156
LINK,1627,22137
BLACKMON,1628,22130
BUNCH,1629,22117
GRIMM,1630,22103
MEADE,1631,22091
SILVER,1632,22052
OJEDA,1633,22045
GEIGER,1634,22039
DODGE,1635,22035
KRAFT,1635,22035
LUJAN,1637,22021
BABCOCK,1638,22016
HAND,1639,22006
WINKLER,1640,21993
PAINTER,1641,21969
REGAN,1642,21951
BRAGG,1643,21934
ENGEL,1644,21933
VALADEZ,1645,21859
CARBAJAL,1646,21838
REDMOND,1647,21834
JARRETT,1648,21821
BOLDEN,1649,21819
WOLFF,1650,21815
THORPE,1651,21813
HASSAN,1652,21801
HADLEY,1653,21771
HEALY,1654,21751
MCDONOUGH,1655,21739
SHIN,1656,21735
GROVE,1657,21732
BLOCK,1658,21717
PEACOCK,1659,21712
OHARA,1660,21710
HAMMER,1661,21709
FELICIANO,1662,21667
WINSTON,1662,21667
BETANCOURT,1664,21663
BEAVER,1665,21640
GODINEZ,1665,21640
KILGORE,1667,21627
MCGRAW,1668,21614
DAHL,1669,21598
DIAMOND,1670,21586
PIMENTEL,1671,21579
CORNELL,1672,21558
ARREOLA,1673,21540
SIEGEL,1674,21536
HANKINS,1675,21532
RAINES,1676,21518
THACKER,1677,21512
SADLER,1678,21504
DUGAN,1679,21455
SOTELO,1679,21455
COTE,1681,21446
BOWER,1682,21445
MINER,1683,21439
BRANTLEY,1684,21395
SHEETS,1685,21384
SHERWOOD,1685,21384
DOSS,1687,21366
PINTO,1687,21366
STILES,1689,21357
WILLARD,1690,21352
WADDELL,1691,21301
STANFORD,1692,21295
LATHAM,1693,21277
ZHU,1694,21265
IRVIN,1695,21263
MATOS,1696,21258
GAGNON,1697,21208
CARLTON,1698,21202
TIDWELL,1699,21176
LOVELL,1700,21171
HOYT,1701,21169
SPIVEY,1702,21161
JEAN,1703,21140
LAND,1704,21116
PATINO,1705,21113
MARRERO,1706,21109
HAGER,1707,21106
HURT,1708,21037
ASH,1709,21030
HAGAN,1710,21017
BRITO,1711,21007
LANIER,1712,20997
ZARATE,1713,20992
MAJOR,1714,20977
ESCAMILLA,1715,20958
OTERO,1716,20937
HENLEY,1717,20934
DICK,1718,20923
VOSS,1719,20911
GREENBERG,1720,20897
FINN,1721,20852
VENEGAS,1722,20851
MCNEAL,1723,20778
METZGER,1724,20771
COULTER,1725,20757
BEAL,1726,20752
CRUMP,1727,20737
JORGENSEN,1728,20731
MAURER,1729,20707
KEARNEY,1730,20706
CUMMINS,1731,20705
FERRIS,1732,20703
MILTON,1732,20703
TIMMONS,1734,20671
PALMA,1735,20636
ESCALANTE,1736,20626
CAHILL,1737,20623
SCHAFFER,1738,20614
GUIDRY,1739,20600
YEE,1740,20591
KRUSE,1741,20584
MCMULLEN,1742,20545
HURD,1743,20540
CASTLE,1744,20534
VALDES,1745,20527
MCWILLIAMS,1746,20523
LEUNG,1747,20496
HOLLIDAY,1748,20491
HOUSER,1749,20484
BASSETT,1750,20482
THOMASON,1751,20478
SAPP,1752,20448
TRIPP,1753,20434
GALVEZ,1754,20425
EUBANKS,1755,20424
HILLIARD,1756,20377
CROCKER,1757,20370
ALONZO,1758,20367
CARUSO,1758,20367
BARNARD,1760,20366
DEAL,1760,20366
METZ,1760,20366
CARLISLE,1763,20365
HARGROVE,1764,20360
KEENAN,1765,20353
NORTH,1766,20343
DASILVA,1767,20338
LEDESMA,1768,20311
MESSER,1769,20306
ROOT,1770,20284
WESTBROOK,1770,20284
HACKETT,1772,20278
POSEY,1773,20263
FOUNTAIN,1774,20193
BENOIT,1775,20160
CORNELIUS,1775,20160
BARNHART,1777,20157
RENDON,1778,20143
HANNAH,1779,20138
PEDERSEN,1780,20135
STUBBS,1781,20134
STARKS,1782,20130
SIZEMORE,1783,20116
EPPS,1784,20112
OLIVAS,1785,20106
BERGERON,1786,20073
HIGHTOWER,1787,20065
ROPER,1787,20065
PAIGE,1789,20063
URBAN,1790,20058
BOUCHER,1791,20050
FONTENOT,1792,20035
WASHBURN,1793,20030
FARR,1794,20011
MELVIN,1795,20008
CULLEN,1796,20000
HU,1797,19999
MCCOLLUM,1798,19990
BETTS,1799,19983
COYLE,1800,19931
TROTTER,1801,19927
WILHELM,1802,19913
BLOUNT,1803,19878
MURDOCK,1804,19873
STREET,1805,19866
LOCKWOOD,1806,19865
HINSON,1807,19857
RUDOLPH,1808,19854
WAITERS,1809,19853
SEPULVEDA,1810,19851
DUVALL,1811,19844
SMILEY,1812,19829
CASAS,1813,19777
DOAN,1814,19760
MCQUEEN,1814,19760
LANGSTON,1816,19742
SHEFFIELD,1817,19738
TACKETT,1818,19737
LOCKLEAR,1819,19716
LINARES,1820,19688
POLANCO,1820,19688
MARROQUIN,1822,19661
CONNORS,1823,19637
TRENT,1824,19630
CARMICHAEL,1825,19628
TOTH,1826,19606
RUSHING,1827,19604
CODY,1828,19600
GAMBOA,1829,19577
BREWSTER,1830,19564
SHIPLEY,1831,19563
MENA,1832,19522
PRIETO,1833,19520
GIFFORD,1834,19514
OLIVA,1835,19513
LAYTON,1836,19504
GASTON,1837,19502
GOODRICH,1838,19487
PRATER,1839,19484
BURGER,1840,19480
TOLEDO,1841,19474
LOVETT,1842,19471
GIPSON,1843,19470
ARCE,1844,19464
WISEMAN,1845,19439
DOBSON,1846,19419
LEDBETTER,1847,19417
ARTEAGA,1848,19410
JIANG,1849,19409
PENN,1849,19409
WHITMAN,1851,19399
BURKETT,1852,19369
KOEHLER,1853,19368
CHRISTIANSEN,1854,19340
SHELDON,1855,19339
PRITCHETT,1856,19334
PAULSON,1857,19331
EDDY,1858,19321
ROCK,1859,19313
ROLAND,1860,19311
ARANDA,1861,19298
MCCRACKEN,1862,19287
HYATT,1863,19280
HANLEY,1864,19240
ARRIAGA,1865,19236
ENGLE,1866,19226
STORY,1867,19218
VALENTIN,1868,19211
YOST,1869,19210
LANGFORD,1870,19208
HERNDON,1871,19183
NAPIER,1872,19182
LAI,1873,19157
REEDER,1874,19155
MCNEILL,1875,19152
LANDERS,1876,19144
LEVIN,1876,19144
MIMS,1878,19139
BRAND,1879,19135
DELOSSANTOS,1880,19131
VALLEJO,1881,19117
LIMA,1882,19109
CRONIN,1883,19078
MUHAMMAD,1884,19076
FITCH,1885,19060
GUPTA,1886,19057
OLIVEIRA,1887,19055
MCCAIN,1888,19032
MEDEIROS,1889,19031
KRAUS,1890,19028
STACY,1891,19010
PETTIT,1892,19004
BATEMAN,1893,19001
PULIDO,1894,18942
ROCHE,1895,18940
TOBIN,1896,18932
ZARAGOZA,1897,18908
ISAAC,1898,18903
SPAULDING,1899,18902
KEYS,1900,18899
SYLVESTER,1901,18896
NOWAK,1902,18891
WEIR,1903,18881
DARLING,1904,18879
BARRIENTOS,1905,18877
OGDEN,1906,18860
MCCLENDON,1907,18857
ARAUJO,1908,18856
SUMNER,1909,18838
GILLIS,1910,18834
SAAVEDRA,1910,18834
LANDIS,1912,18826
CAUDILL,1913,18822
JACOBSEN,1914,18820
OVERTON,1914,18820
DIEHL,1916,18815
ALARCON,1917,18805
HEDRICK,1918,18804
TONEY,1919,18787
CHEUNG,1920,18765
DARBY,1921,18757
THORNE,1922,18738
MANSFIELD,1923,18725
KYLE,1924,18721
DIETZ,1925,18720
SMALLWOOD,1926,18717
ADAIR,1927,18708
GOLD,1928,18698
LAIRD,1929,18696
LACEY,1930,18691
CHRISTIE,1931,18681
PACK,1932,18678
VIDAL,1933,18677
KISER,1934,18674
PEOPLES,1935,18672
WAITE,1936,18664
BEYER,1937,18641
DESAI,1938,18638
BANUELOS,1939,18636
SPANGLER,1940,18622
MONDRAGON,1941,18620
FAIR,1942,18609
RIZZO,1943,18605
SANDS,1944,18584
QUEEN,1945,18557
LEDFORD,1946,18532
ALLRED,1947,18526
BLEDSOE,1948,18510
RHOADES,1949,18508
RICKS,1950,18506
SPICER,1951,18501
ORDONEZ,1952,18498
CHAVARRIA,1953,18492
BRYSON,1954,18486
HUTTON,1955,18479
DOBBS,1956,18476
LAY,1957,18468
ABEL,1958,18464
KEEN,1959,18459
WOODY,1960,18434
LUKE,1961,18425
MCHUGH,1962,18422
NEGRON,1963,18413
COPE,1964,18410
TRIPLETT,1965,18408
HATHAWAY,1966,18401
SALCEDO,1967,18387
PRESLEY,1968,18384
ERNST,1969,18361
HAYWOOD,1970,18360
NAJERA,1971,18340
PUTNAM,1971,18340
STAPLETON,1973,18332
BATISTA,1974,18323
WILKES,1975,18314
LOPES,1976,18310
RICHEY,1977,18296
OH,1978,18285
KEYES,1979,18252
DILL,1980,18215
HUMPHRIES,1981,18201
YOUNGBLOOD,1982,18197
CAPPS,1983,18194
CATES,1984,18190
COVARRUBIAS,1985,18189
ADDISON,1986,18169
HA,1987,18156
MCRAE,1987,18156
CAO,1989,18138
DICKENS,1990,18123
JUDD,1991,18110
BARBOSA,1992,18106
HAWLEY,1993,18100
RAHMAN,1994,18097
CRENSHAW,1995,18096
LACKEY,1996,18082
VARNER,1997,18081
STALEY,1998,18080
KOWALSKI,1999,18077
KINCAID,2000,18075
ABB,131379,129
ABREAU,131379,129
ABUZAHRA,131379,129
ACTKINSON,131379,129
ADELAJA,131379,129
ADRIANI,131379,129
AFGHANI,131379,129
AILTS,131379,129
AITKIN,131379,129
AJUCUM,131379,129
ALCAYAGA,131379,129
ALEXANDERSON,131379,129
ALLERDINGS,131379,129
ALMASSY,131379,129
ALMENAS,131379,129
ALMIRALL,131379,129
ALYAS,131379,129
ANDREACCHIO,131379,129
ANDRZEJCZAK,131379,129
ANGELERI,131379,129
ANGELICH,131379,129
ANGELOVA,131379,129
ANNONI,131379,129
ANONYMOUS,131379,129
ANOZIE,131379,129
ARIZONA,131379,129
ARNBERG,131379,129
ASAMI,131379,129
ASHONG,131379,129
ATAMAN,131379,129
AVERION,131379,129
AVILAMARTINEZ,131379,129
BABAZADEH,131379,129
BACHANT,131379,129
BACHARA,131379,129
BACKOFEN,131379,129
BAHO,131379,129
BALADI,131379,129
BALCIUNAS,131379,129
BALKCUM,131379,129
BALONIS,131379,129
BAMERT,131379,129
BAMFIELD,131379,129
BARCKLEY,131379,129
BARCLEY,131379,129
BARTHALOW,131379,129
BASIRICO,131379,129
BAUTISTAPEREZ,131379,129
BAYRAKTAR,131379,129
BEACHAMP,131379,129
BECCARIA,131379,129
BECCERA,131379,129
BECHDOLT,131379,129
BEDAN,131379,129
BEEH,131379,129
BEELAND,131379,129
BEERENS,131379,129
BEISERT,131379,129
BELBECK,131379,129
BENARDO,131379,129
BENETATOS,131379,129
BENETEZ,131379,129
BENIGHT,131379,129
BENSKY,131379,129
BEPPLER,131379,129
BERCEAU,131379,129
BERGONIA,131379,129
BESKID,131379,129
BETER,131379,129
BETTERMANN,131379,129
BHAVNANI,131379,129
BIELEK,131379,129
BLACHA,131379,129
BLAUROCK,131379,129
BLOMEKE,131379,129
BLUMEYER,131379,129
BOBBIO,131379,129
BOBLITZ,131379,129
BOCCELLI,131379,129
BOERUM,131379,129
BOETTIGER,131379,129
BOGAARDS,131379,129
BOMBICH,131379,129
BONDERSON,131379,129
BONORDEN,131379,129
BORDEWICK,131379,129
BORLIK,131379,129
BOROVICH,131379,129
BORRI,131379,129
BOSHARD,131379,129
BOTWRIGHT,131379,129
BRACA,131379,129
BRAMS,131379,129
BRANCAZIO,131379,129
BREDLOW,131379,129
BRIDGENS,131379,129
BRITSCHGI,131379,129
BRNA,131379,129
BROCHIN,131379,129
BROGA,131379,129
BROUMLEY,131379,129
BUCKENTIN,131379,129
BUEDEL,131379,129
BUESSER,131379,129
BULZOMI,131379,129
BURCKLE,131379,129
BURNEM,131379,129
BURRACK,131379,129
BUSCO,131379,129
BUTSCHEK,131379,129
BUTTENHOFF,131379,129
BUURSMA,131379,129
BYS,131379,129
CABARRUS,131379,129
CADIMA,131379,129
CAJIAO,131379,129
CALIGUIRI,131379,129
CAMARO,131379,129
CAMPASANO,131379,129
CANARES,131379,129
CANDOW,131379,129
CANILLAS,131379,129
CARACCIA,131379,129
CARDANI,131379,129
CARETTO,131379,129
CARNIGLIA,131379,129
CARSTAIRS,131379,129
CATAQUET,131379,129
CENGIZ,131379,129
CHALOUH,131379,129
CHAPETON,131379,129
CHASSEY,131379,129
CHAUNG,131379,129
CHELAK,131379,129
CHERE,131379,129
CHERFILS,131379,129
CHICOSKY,131379,129
CHIGO,131379,129
CHINCHAY,131379,129
CHIPANA,131379,129
CHIRAS,131379,129
CHIRICHIELLO,131379,129
CIAVOLA,131379,129
CICERCHIA,131379,129
CINICOLA,131379,129
CIOCH,131379,129
CISTERNAS,131379,129
COLLIEN,131379,129
COLLINA,131379,129
COMPERCHIO,131379,129
CORGILL,131379,129
COSLER,131379,129
CRAPARO,131379,129
CROAKE,131379,129
CROTTI,131379,129
CRUCET,131379,129
CRUZADA,131379,129
CRUZROJAS,131379,129
CUCCHIARO,131379,129
CUCUTA,131379,129
CUFFEL,131379,129
CUMBAA,131379,129
CURIT,131379,129
CUTRARA,131379,129
DAEHLING,131379,129
DAKESSIAN,131379,129
DAMORA,131379,129
DARDEAU,131379,129
DARKWAH,131379,129
DARNA,131379,129
DARREN,131379,129
DATTOMA,131379,129
DAYVAULT,131379,129
DECORE,131379,129
DEENY,131379,129
DEGASE,131379,129
DEKRUYF,131379,129
DEMBINSKY,131379,129
DEMIN,131379,129
DENVIR,131379,129
DEPRE,131379,129
DESALVIO,131379,129
DEVOGEL,131379,129
DHIMA,131379,129
DIDUCH,131379,129
DIFFIE,131379,129
DILKES,131379,129
DITTNER,131379,129
DJERF,131379,129
DOBELL,131379,129
DOBSCH,131379,129
DOCENA,131379,129
DOSA,131379,129
DOSEY,131379,129
DRIESSE,131379,129
DRINKA,131379,129
DROGOWSKI,131379,129
DUDYCHA,131379,129
DUGANS,131379,129
DUKATZ,131379,129
DUPERRE,131379,129
DUROY,131379,129
DUTHLER,131379,129
DYNAK,131379,129
DYRESON,131379,129
EALOM,131379,129
ECLEVIA,131379,129
EIMAN,131379,129
ELKUS,131379,129
ELLIFRITT,131379,129
ELTISTE,131379,129
EMPTAGE,131379,129
ENGBROCK,131379,129
ERVOLINA,131379,129
ESTRADAMARTINE,131379,129
ETTLIN,131379,129
FABBO,131379,129
FAKIR,131379,129
FALATKO,131379,129
FALCONIERI,131379,129
FALGIANO,131379,129
FANTINO,131379,129
FEARDAY,131379,129
FEDDERLY,131379,129
FEDISON,131379,129
FEITSHANS,131379,129
FELDERHOFF,131379,129
FELKS,131379,129
FELLHOELTER,131379,129
FERMANIAN,131379,129
FINCKBONE,131379,129
FIRMSTONE,131379,129
FISICARO,131379,129
FLAMINO,131379,129
FLORESROMERO,131379,129
FORKE,131379,129
FORMANSKI,131379,129
FORSCHNER,131379,129
FOSHEIM,131379,129
FOSSO,131379,129
FRADERA,131379,129
FREDD,131379,129
FRIEDECK,131379,129
FROBEL,131379,129
FROHWEIN,131379,129
FRUSHON,131379,129
FUJISAKI,131379,129
FURKA,131379,129
FURUYAMA,131379,129
GACHASSIN,131379,129
GALLIC,131379,129
GALLOUP,131379,129
GALZERANO,131379,129
GAMELLI,131379,129
GARTLAN,131379,129
GASTALDI,131379,129
GAVIS,131379,129
GEDEUS,131379,129
GEDROSE,131379,129
GELSOMINI,131379,129
GERSTMANN,131379,129
GFROERER,131379,129
GIANNARIS,131379,129
GIETZ,131379,129
GILAD,131379,129
GJIKA,131379,129
GLATCZAK,131379,129
GLIVA,131379,129
GOETZMANN,131379,129
GOEWERT,131379,129
GOKEE,131379,129
GOMEZRUIZ,131379,129
GONEN,131379,129
GOODAKER,131379,129
GOODNATURE,131379,129
GOPIN,131379,129
GOPP,131379,129
GORRITZ,131379,129
GORSEGNER,131379,129
GOUDZWAARD,131379,129
GOVIG,131379,129
GRAMLY,131379,129
GRANDAW,131379,129
GREEDY,131379,129
GREENSPOON,131379,129
GREHL,131379,129
GRETCH,131379,129
GRIVETTE,131379,129
GROTHMAN,131379,129
GROWS,131379,129
GRUELLE,131379,129
GRUENENFELDER,131379,129
GUILLEBEAU,131379,129
GULD,131379,129
GUNDEN,131379,129
GUSTAF,131379,129
GUTOSKI,131379,129
GUTRICK,131379,129
GWAK,131379,129
HABERSTOCK,131379,129
HACHMANN,131379,129
HAGEROTT,131379,129
HAISE,131379,129
HAKIZIMANA,131379,129
HALAC,131379,129
HALONA,131379,129
HAMLOW,131379,129
HAMUS,131379,129
HAMWI,131379,129
HANDZO,131379,129
HARTHAN,131379,129
HARTMEYER,131379,129
HARTWIGSEN,131379,129
HARTZMAN,131379,129
HASIB,131379,129
HAVENSTRITE,131379,129
HEALEA,131379,129
HEARLEY,131379,129
HENIGIN,131379,129
HENSLEIGH,131379,129
HERBY,131379,129
HERKLOTZ,131379,129
HERMOZA,131379,129
HERSHKOVITZ,131379,129
HESSELTON,131379,129
HEWERDINE,131379,129
HIEBNER,131379,129
HIENEMAN,131379,129
HIGENS,131379,129
HILB,131379,129
HILGEFORT,131379,129
HINCKSON,131379,129
HODNY,131379,129
HOEGEN,131379,129
HOGUES,131379,129
HOLLIEN,131379,129
HOLLINDEN,131379,129
HOLSENBACK,131379,129
HOLTJE,131379,129
HOVESTADT,131379,129
HUBSCHMITT,131379,129
HUFFTY,131379,129
HURKMANS,131379,129
HUZZIE,131379,129
IADONISI,131379,129
IASIELLO,131379,129
IBRAGIMOVA,131379,129
IMBRAGUGLIO,131379,129
INTILI,131379,129
IRAKOZE,131379,129
ISARRARAS,131379,129
ISELE,131379,129
ISEMANN,131379,129
ISROW,131379,129
ITAYEM,131379,129
IULA,131379,129
JABALEY,131379,129
JAKIELA,131379,129
JANCZYK,131379,129
JAYJOHN,131379,129
JEBENS,131379,129
JEFSON,131379,129
JELENIEWSKI,131379,129
JEURISSEN,131379,129
JIMON,131379,129
JOHANNESON,131379,129
JOHNSONDAVIS,131379,129
JURISCH,131379,129
KACPROWICZ,131379,129
KAHLOW,131379,129
KAHRIG,131379,129
KALAGHER,131379,129
KALCHTHALER,131379,129
KALEDA,131379,129
KALENDA,131379,129
KAMMLER,131379,129
KASICK,131379,129
KASSOFF,131379,129
KASTELER,131379,129
KATANIC,131379,129
KATARI,131379,129
KAUFLIN,131379,129
KAWABE,131379,129
KEBREAU,131379,129
KEIG,131379,129
KEISS,131379,129
KELLENBENZ,131379,129
KELMER,131379,129
KEMMETT,131379,129
KEPICH,131379,129
KERSTNER,131379,129
KHETAN,131379,129
KIDANEMARIAM,131379,129
KIERZKOWSKI,131379,129
KINNIER,131379,129
KISKADDEN,131379,129
KITELEY,131379,129
KLANDERUD,131379,129
KNUFF,131379,129
KOELEWYN,131379,129
KOLLINS,131379,129
