sim_id,language,domain,system,utterance_idx,finding_index,severity,time_range,clip_duration_seconds,span_start_seconds,span_end_seconds
95ff7a9e-132f-4274-bb37-c554b72eac15,en,airline,OpenAI xhigh,563,1,2,00:07-00:10,10.4,7.0,10.0
9c4ac1f9-9e08-431e-a105-f37321dbd367,en,airline,OpenAI xhigh,91,0,1,0:06-0:08,9.0,6.0,8.0
9c4ac1f9-9e08-431e-a105-f37321dbd367,en,airline,OpenAI xhigh,343,0,2,00:00-00:01,1.4,0.0,1.0
9cd4d9dd-0b27-4d39-900c-9b7b91d14b3f,en,airline,OpenAI xhigh,337,0,1,0:07-0:08,8.8,7.0,8.0
9cd4d9dd-0b27-4d39-900c-9b7b91d14b3f,en,airline,OpenAI xhigh,481,1,2,0:38-0:41,40.8,38.0,41.0
9f52efdc-2498-4999-bf55-6f13794f87ae,en,airline,OpenAI xhigh,124,0,2,0:01-0:02,1.8,1.0,2.0
9f52efdc-2498-4999-bf55-6f13794f87ae,en,airline,OpenAI xhigh,188,0,2,0:10-0:11,11.8,10.0,11.0
9f52efdc-2498-4999-bf55-6f13794f87ae,en,airline,OpenAI xhigh,400,0,3,0:05-0:08,8.2,5.0,8.0
a21073ea-ab63-4f8a-aa4f-89d44c4d245b,en,airline,OpenAI xhigh,84,0,2,0:04-0:05,6.0,4.0,5.0
a21073ea-ab63-4f8a-aa4f-89d44c4d245b,en,airline,OpenAI xhigh,558,0,1,00:14-00:15,15.6,14.0,15.0
a21073ea-ab63-4f8a-aa4f-89d44c4d245b,en,airline,OpenAI xhigh,795,0,2,0:22-0:23,23.8,22.0,23.0
a21073ea-ab63-4f8a-aa4f-89d44c4d245b,en,airline,OpenAI xhigh,1350,0,2,0:13-0:15,15.4,13.0,15.0
b6772a4e-a6c8-4b77-848a-23a6f81b2e2d,en,airline,OpenAI xhigh,77,0,1,0:17-0:18,19.0,17.0,18.0
b6772a4e-a6c8-4b77-848a-23a6f81b2e2d,en,airline,OpenAI xhigh,195,0,3,0.00-0.01,0.4,0.0,0.01
bf06c9c5-c5b3-4947-baf2-de06791a7a6f,en,airline,OpenAI xhigh,208,0,2,0:18-0:19,19.6,18.0,19.0
bf06c9c5-c5b3-4947-baf2-de06791a7a6f,en,airline,OpenAI xhigh,409,0,1,0:14-0:15,15.4,14.0,15.0
c9a1db58-c593-4a4c-aa0f-28e15f2427b6,en,airline,OpenAI xhigh,348,0,1,0:03-0:05,5.6,3.0,5.0
c9a1db58-c593-4a4c-aa0f-28e15f2427b6,en,airline,OpenAI xhigh,776,0,1,00:00 - 00:01,1.2,0.0,1.0
c9a1db58-c593-4a4c-aa0f-28e15f2427b6,en,airline,OpenAI xhigh,971,0,1,0:04-0:06,6.8,4.0,6.0
c9a1db58-c593-4a4c-aa0f-28e15f2427b6,en,airline,OpenAI xhigh,972,1,1,00:06-00:07,7.8,6.0,7.0
c9a1db58-c593-4a4c-aa0f-28e15f2427b6,en,airline,OpenAI xhigh,1169,0,2,0:01-0:02,2.6,1.0,2.0
c9a1db58-c593-4a4c-aa0f-28e15f2427b6,en,airline,OpenAI xhigh,1211,0,1,0:05-0:07,7.2,5.0,7.0
c9a1db58-c593-4a4c-aa0f-28e15f2427b6,en,airline,OpenAI xhigh,1263,0,1,0:07-0:08,8.4,7.0,8.0
de09ded1-eafc-4e22-b861-6d4a3943165c,en,airline,OpenAI xhigh,111,0,2,0:01-0:03,4.0,1.0,3.0
de13932b-6491-4ac8-ab3e-65e7751e3fb6,en,airline,OpenAI xhigh,63,0,2,0:17-0:18,18.4,17.0,18.0
de13932b-6491-4ac8-ab3e-65e7751e3fb6,en,airline,OpenAI xhigh,434,0,1,00:01-00:02,2.6,1.0,2.0
de13932b-6491-4ac8-ab3e-65e7751e3fb6,en,airline,OpenAI xhigh,515,0,2,00:05-00:07,7.4,5.0,7.0
ede641e0-430e-4701-8bfe-3a686e1a4c7a,en,airline,OpenAI xhigh,235,0,3,0.00-0.50,0.4,0.0,0.5
ede641e0-430e-4701-8bfe-3a686e1a4c7a,en,airline,OpenAI xhigh,302,0,1,0:05-0:06,6.6,5.0,6.0
ede641e0-430e-4701-8bfe-3a686e1a4c7a,en,airline,OpenAI xhigh,393,0,1,0:11-0:12,12.4,11.0,12.0
ef87402d-8b78-4c3e-a0c3-123c63366d7e,en,airline,OpenAI xhigh,376,0,2,0:13-0:14,14.2,13.0,14.0
ef87402d-8b78-4c3e-a0c3-123c63366d7e,en,airline,OpenAI xhigh,450,0,1,0:09-0:10,10.0,9.0,10.0
05d5ab28-1b7f-4645-8a21-0527eddf3002,en,airline,xAI,188,0,1,0:04-0:05,5.8,4.0,5.0
05d5ab28-1b7f-4645-8a21-0527eddf3002,en,airline,xAI,195,0,1,00:00 - 00:01,1.4,0.0,1.0
05d5ab28-1b7f-4645-8a21-0527eddf3002,en,airline,xAI,202,0,3,00:01-00:04,4.2,1.0,4.0
05d5ab28-1b7f-4645-8a21-0527eddf3002,en,airline,xAI,364,0,1,0:02-0:03,3.2,2.0,3.0
086f81c8-1f3e-4504-a210-25e4f9fd87dd,en,airline,xAI,99,0,1,0:13-0:15,15.4,13.0,15.0
086f81c8-1f3e-4504-a210-25e4f9fd87dd,en,airline,xAI,490,0,3,0:29-0:30,30.2,29.0,30.0
086f81c8-1f3e-4504-a210-25e4f9fd87dd,en,airline,xAI,586,0,2,0:35-0:37,36.6,35.0,37.0
086f81c8-1f3e-4504-a210-25e4f9fd87dd,en,airline,xAI,899,0,2,00:01-00:02,2.6,1.0,2.0
0afa4ecd-06fb-4d10-8287-ece7fe9841b2,en,airline,xAI,375,0,2,00:02-00:05,5.2,2.0,5.0
0afa4ecd-06fb-4d10-8287-ece7fe9841b2,en,airline,xAI,536,0,1,0:18-0:20,20.6,18.0,20.0
0afa4ecd-06fb-4d10-8287-ece7fe9841b2,en,airline,xAI,600,0,2,0:04-0:05,6.0,4.0,5.0
0afa4ecd-06fb-4d10-8287-ece7fe9841b2,en,airline,xAI,760,0,3,00:01-00:03,3.0,1.0,3.0
0afa4ecd-06fb-4d10-8287-ece7fe9841b2,en,airline,xAI,931,0,2,0:20-0:25,26.0,20.0,25.0
0afa4ecd-06fb-4d10-8287-ece7fe9841b2,en,airline,xAI,1009,0,2,0:18-0:22,22.2,18.0,22.0
160326d1-a6d6-4337-982f-89e518e19611,en,airline,xAI,206,0,2,00:01-00:02,3.0,1.0,2.0
160326d1-a6d6-4337-982f-89e518e19611,en,airline,xAI,356,0,3,0:30-0:32,31.8,30.0,32.0
160326d1-a6d6-4337-982f-89e518e19611,en,airline,xAI,1103,0,1,0:13-0:15,16.0,13.0,15.0
2a66ecbe-7173-4f4f-98c6-2cb4e1f265ff,en,airline,xAI,115,0,1,0:04-0:05,5.2,4.0,5.0
2a66ecbe-7173-4f4f-98c6-2cb4e1f265ff,en,airline,xAI,195,0,1,00:00-00:01,2.0,0.0,1.0
2aba0ae4-99f1-4928-8504-4b3efbbfed00,en,airline,xAI,494,0,1,0:01-0:02,2.2,1.0,2.0
2fa45541-fa3c-440f-9a40-5ddb07543746,en,airline,xAI,295,0,1,0:01-0:01,1.0,1.0,1.0
2fa45541-fa3c-440f-9a40-5ddb07543746,en,airline,xAI,570,1,2,0:28-0:29,29.2,28.0,29.0
2fa45541-fa3c-440f-9a40-5ddb07543746,en,airline,xAI,742,0,2,0:18-0:19,20.0,18.0,19.0
3aa51ce7-11c0-40ef-946c-34fd1059351f,en,airline,xAI,65,0,1,0:16-0:18,19.0,16.0,18.0
402a02c5-4210-4f9a-ad77-faff496b7dd6,en,airline,xAI,183,0,2,0:33-0:34,34.8,33.0,34.0
4ee6a0ef-6ccc-46e8-b20d-bdfd7dd1e50f,en,airline,xAI,68,0,1,0.00-0.01,1.0,0.0,0.01
4ff818bb-128b-40af-bf1c-3f9c848b3e8f,en,airline,xAI,863,0,1,0:01-0:02,1.6,1.0,2.0
5109a7c8-89d7-43e8-90b6-8d61bf44c4da,en,airline,xAI,199,0,2,0:48-0:49,49.6,48.0,49.0
5109a7c8-89d7-43e8-90b6-8d61bf44c4da,en,airline,xAI,378,1,2,00:26-00:27,28.0,26.0,27.0
548340ca-fe81-4590-876c-d900a5fa3fa5,en,airline,xAI,74,0,2,0:18-0:20,20.4,18.0,20.0
548340ca-fe81-4590-876c-d900a5fa3fa5,en,airline,xAI,363,0,2,0:03-0:09,9.6,3.0,9.0
548340ca-fe81-4590-876c-d900a5fa3fa5,en,airline,xAI,367,0,1,0:05-0:06,6.6,5.0,6.0
548340ca-fe81-4590-876c-d900a5fa3fa5,en,airline,xAI,455,0,1,0:14-0:15,15.4,14.0,15.0
548340ca-fe81-4590-876c-d900a5fa3fa5,en,airline,xAI,810,0,1,0:30-0:32,31.4,30.0,32.0
548340ca-fe81-4590-876c-d900a5fa3fa5,en,airline,xAI,827,0,1,0:19-0:22,21.8,19.0,22.0
5fa7f7eb-d1f1-4be3-b6ca-553d76e15477,en,airline,xAI,134,0,3,00:01-00:03,2.8,1.0,3.0
5fa7f7eb-d1f1-4be3-b6ca-553d76e15477,en,airline,xAI,362,1,2,0:21-0:25,26.0,21.0,25.0
5fa7f7eb-d1f1-4be3-b6ca-553d76e15477,en,airline,xAI,435,0,2,03.5-07.0,7.4,3.5,7.0
5fa7f7eb-d1f1-4be3-b6ca-553d76e15477,en,airline,xAI,439,0,2,0:09-0:20,21.0,9.0,20.0
5fa7f7eb-d1f1-4be3-b6ca-553d76e15477,en,airline,xAI,586,4,2,0:32-0:35,35.4,32.0,35.0
5fa7f7eb-d1f1-4be3-b6ca-553d76e15477,en,airline,xAI,728,0,1,0:22-0:25,25.8,22.0,25.0
5fa7f7eb-d1f1-4be3-b6ca-553d76e15477,en,airline,xAI,776,0,1,0:03-0:04,3.4,3.0,4.0
63856b45-0234-4e4b-92ff-6d57500f8ce7,en,airline,xAI,205,0,2,0:04-0:05,5.0,4.0,5.0
63856b45-0234-4e4b-92ff-6d57500f8ce7,en,airline,xAI,918,0,1,00:03-00:04,4.2,3.0,4.0
63bd18ed-5d93-4e75-b3c1-53826bb17fc5,en,airline,xAI,174,1,1,0:30-0:33,32.2,30.0,33.0
63bd18ed-5d93-4e75-b3c1-53826bb17fc5,en,airline,xAI,313,0,2,00:08-00:09,9.2,8.0,9.0
63bd18ed-5d93-4e75-b3c1-53826bb17fc5,en,airline,xAI,501,0,1,0:13-0:14,14.2,13.0,14.0
63bd18ed-5d93-4e75-b3c1-53826bb17fc5,en,airline,xAI,591,0,2,0:01-0:02,1.8,1.0,2.0
70aa2b29-6c3b-485f-9896-d57bfd94ec1c,en,airline,xAI,207,0,3,0:01-0:02,2.2,1.0,2.0
70aa2b29-6c3b-485f-9896-d57bfd94ec1c,en,airline,xAI,359,1,3,0:19-0:20,20.8,19.0,20.0
70aa2b29-6c3b-485f-9896-d57bfd94ec1c,en,airline,xAI,772,0,1,0:05-0:07,7.4,5.0,7.0
7a6704b6-90da-4e98-ab52-200a0ab85750,en,airline,xAI,595,0,1,0:01-0:02,2.8,1.0,2.0
7b1fba58-79dd-4669-a265-0f41c566063b,en,airline,xAI,132,0,2,0:04-0:05,5.8,4.0,5.0
7b1fba58-79dd-4669-a265-0f41c566063b,en,airline,xAI,254,0,2,0:31-0:33,32.8,31.0,33.0
7b1fba58-79dd-4669-a265-0f41c566063b,en,airline,xAI,324,3,3,0:31-0:32,31.2,31.0,32.0
83b37d03-09f2-421f-bae0-75fe7bfc6a01,en,airline,xAI,216,0,1,0:14-0:15,15.4,14.0,15.0
83b37d03-09f2-421f-bae0-75fe7bfc6a01,en,airline,xAI,295,0,1,00:01-00:02,2.4,1.0,2.0
8dd1dfae-fd9b-46cb-aeb8-cd227e1ee242,en,airline,xAI,627,0,2,0:04-0:06,6.0,4.0,6.0
8dd1dfae-fd9b-46cb-aeb8-cd227e1ee242,en,airline,xAI,642,0,1,0:10-0:12,12.2,10.0,12.0
8dd1dfae-fd9b-46cb-aeb8-cd227e1ee242,en,airline,xAI,835,0,2,0:01-0:02,2.0,1.0,2.0
94333bb3-1fb0-4c8b-85e9-5e69b3fb9e43,en,airline,xAI,187,0,2,0:10-0:11,11.6,10.0,11.0
94333bb3-1fb0-4c8b-85e9-5e69b3fb9e43,en,airline,xAI,350,0,2,0:05-0:06,6.4,5.0,6.0
9b53a9a8-ea82-4f8d-8a98-3fb5cc5c61ca,en,airline,xAI,186,0,2,00:03-00:04,3.8,3.0,4.0
9b53a9a8-ea82-4f8d-8a98-3fb5cc5c61ca,en,airline,xAI,302,0,1,00:01-00:02,2.0,1.0,2.0
9f164611-210c-407e-8c2c-70ffbd71eef5,en,airline,xAI,625,1,2,0:34-0:36,35.2,34.0,36.0
9f164611-210c-407e-8c2c-70ffbd71eef5,en,airline,xAI,730,0,1,00:01-00:01,1.4,1.0,1.0
b048419f-32fc-4598-a84b-488651224cf8,en,airline,xAI,91,0,2,00:16-00:17,17.8,16.0,17.0
b048419f-32fc-4598-a84b-488651224cf8,en,airline,xAI,202,0,2,0:11-0:12,12.4,11.0,12.0
b048419f-32fc-4598-a84b-488651224cf8,en,airline,xAI,287,1,2,0:33-0:36,36.4,33.0,36.0
b048419f-32fc-4598-a84b-488651224cf8,en,airline,xAI,300,0,2,0:12-0:16,17.0,12.0,16.0
b048419f-32fc-4598-a84b-488651224cf8,en,airline,xAI,421,0,1,0:09-0:11,12.0,9.0,11.0
b048419f-32fc-4598-a84b-488651224cf8,en,airline,xAI,506,0,2,0:06-0:09,9.2,6.0,9.0
b048419f-32fc-4598-a84b-488651224cf8,en,airline,xAI,507,0,1,0:13-0:17,17.8,13.0,17.0
b363f069-78ff-4a82-9336-b6009ca3da70,en,airline,xAI,727,2,2,00:35-00:36,36.2,35.0,36.0
b363f069-78ff-4a82-9336-b6009ca3da70,en,airline,xAI,739,0,3,0:35-0:37,36.8,35.0,37.0
b363f069-78ff-4a82-9336-b6009ca3da70,en,airline,xAI,1215,0,3,0:47-1:28,89.0,47.0,88.0
b363f069-78ff-4a82-9336-b6009ca3da70,en,airline,xAI,1431,0,2,0:08-0:11,11.4,8.0,11.0
b57a4eea-3da7-45a2-89a2-1fe8aae2e3d5,en,airline,xAI,407,0,2,0:09-0:10,10.4,9.0,10.0
b57a4eea-3da7-45a2-89a2-1fe8aae2e3d5,en,airline,xAI,449,0,2,0:48-0:49,48.2,48.0,49.0
b57a4eea-3da7-45a2-89a2-1fe8aae2e3d5,en,airline,xAI,719,0,2,0:13-0:15,14.8,13.0,15.0
baef48da-8ef3-49fa-bc64-f50761022990,en,airline,xAI,99,0,1,0:12-0:14,14.6,12.0,14.0
baef48da-8ef3-49fa-bc64-f50761022990,en,airline,xAI,662,0,2,00:00 - 00:01,1.4,0.0,1.0
c08f53af-da4c-4bfa-93a6-8dc48504d11a,en,airline,xAI,63,0,2,0:02-0:02,2.2,2.0,2.0
c08f53af-da4c-4bfa-93a6-8dc48504d11a,en,airline,xAI,323,0,1,00:01-00:03,3.8,1.0,3.0
c9857c23-5739-4fac-8770-41cac27c42e0,en,airline,xAI,159,0,2,00:00-00:02,2.6,0.0,2.0
c9857c23-5739-4fac-8770-41cac27c42e0,en,airline,xAI,203,0,1,0:21-0:22,23.0,21.0,22.0
c9857c23-5739-4fac-8770-41cac27c42e0,en,airline,xAI,279,0,2,00:15-00:16,16.8,15.0,16.0
c9857c23-5739-4fac-8770-41cac27c42e0,en,airline,xAI,292,0,1,00:03-00:05,5.2,3.0,5.0
ce306298-6048-48fd-a358-00311c8fcd20,en,airline,xAI,373,0,2,0:14-0:15,15.8,14.0,15.0
ce306298-6048-48fd-a358-00311c8fcd20,en,airline,xAI,616,0,2,0:12-0:14,15.0,12.0,14.0
ce306298-6048-48fd-a358-00311c8fcd20,en,airline,xAI,707,0,1,00:01-00:02,1.8,1.0,2.0
ce306298-6048-48fd-a358-00311c8fcd20,en,airline,xAI,818,0,1,00:01-00:02,2.4,1.0,2.0
d1b3b9ac-c836-4ca2-bac0-05480a5f02d6,en,airline,xAI,123,0,2,0:07-0:09,9.2,7.0,9.0
d1b3b9ac-c836-4ca2-bac0-05480a5f02d6,en,airline,xAI,204,0,2,0:29-0:30,30.4,29.0,30.0
d1b3b9ac-c836-4ca2-bac0-05480a5f02d6,en,airline,xAI,278,0,1,0:02-0:03,3.4,2.0,3.0
d1b3b9ac-c836-4ca2-bac0-05480a5f02d6,en,airline,xAI,355,0,2,00:27-00:29,28.2,27.0,29.0
d1b3b9ac-c836-4ca2-bac0-05480a5f02d6,en,airline,xAI,407,0,2,0:00-0:01,0.6,0.0,1.0
d1b3b9ac-c836-4ca2-bac0-05480a5f02d6,en,airline,xAI,480,0,2,0:48-0:49,49.4,48.0,49.0
d1b3b9ac-c836-4ca2-bac0-05480a5f02d6,en,airline,xAI,568,0,3,0:17-0:20,20.8,17.0,20.0
d1b3b9ac-c836-4ca2-bac0-05480a5f02d6,en,airline,xAI,586,1,2,0:17-0:18,18.6,17.0,18.0
dc25af61-af97-43bb-9b11-9c744cf445e0,en,airline,xAI,718,0,3,0:08-0:09,9.6,8.0,9.0
de6d7772-9a07-4b78-9966-b527140651bf,en,airline,xAI,418,0,1,00:02-00:03,2.8,2.0,3.0
e3261477-8119-42e1-a76d-e78374fcd0ee,en,airline,xAI,85,0,2,00:02-00:02,2.8,2.0,2.0
e9d72839-08d2-4340-899c-9ee42f6cd699,en,airline,xAI,197,0,2,0:12-0:16,16.6,12.0,16.0
e9d72839-08d2-4340-899c-9ee42f6cd699,en,airline,xAI,204,0,3,00:01-00:01,1.2,1.0,1.0
e9d72839-08d2-4340-899c-9ee42f6cd699,en,airline,xAI,528,0,1,00:01 - 00:02,2.4,1.0,2.0
ec570ee9-90de-4362-a996-6d862fabbef0,en,airline,xAI,77,0,1,00:03-00:04,3.6,3.0,4.0
ec570ee9-90de-4362-a996-6d862fabbef0,en,airline,xAI,124,0,2,00:02-00:03,2.8,2.0,3.0
ec570ee9-90de-4362-a996-6d862fabbef0,en,airline,xAI,292,0,2,00:01-00:01,1.4,1.0,1.0
ec570ee9-90de-4362-a996-6d862fabbef0,en,airline,xAI,385,0,1,0:32-0:34,34.8,32.0,34.0
f64c088c-5902-4fbe-a69d-6760e06ddd93,en,airline,xAI,425,0,3,0:12-0:13,13.8,12.0,13.0
f64c088c-5902-4fbe-a69d-6760e06ddd93,en,airline,xAI,801,1,2,0:20-0:23,23.8,20.0,23.0
f73889af-bc4b-4237-b296-3e0ab20509cb,en,airline,xAI,55,1,1,0:25-0:27,27.8,25.0,27.0
f73889af-bc4b-4237-b296-3e0ab20509cb,en,airline,xAI,336,0,2,00:01-00:02,1.6,1.0,2.0
f73889af-bc4b-4237-b296-3e0ab20509cb,en,airline,xAI,342,0,1,0:01-0:02,3.0,1.0,2.0
f77c7c5e-b530-4a77-95d8-aad3b63bc6f9,en,airline,xAI,92,0,2,00:04-00:05,4.6,4.0,5.0
f77c7c5e-b530-4a77-95d8-aad3b63bc6f9,en,airline,xAI,135,0,3,00:01-00:01,1.6,1.0,1.0
f77c7c5e-b530-4a77-95d8-aad3b63bc6f9,en,airline,xAI,507,0,2,0:11-0:12,11.8,11.0,12.0
f77c7c5e-b530-4a77-95d8-aad3b63bc6f9,en,airline,xAI,551,0,1,0:26-0:28,27.6,26.0,28.0
f8c72001-2985-4593-b169-22486658c8c4,en,airline,xAI,70,0,1,0:17-0:19,19.4,17.0,19.0
f8c72001-2985-4593-b169-22486658c8c4,en,airline,xAI,363,0,2,0:06-0:08,8.0,6.0,8.0
f8c72001-2985-4593-b169-22486658c8c4,en,airline,xAI,493,0,2,0:04-0:05,5.4,4.0,5.0
07f3799a-8216-4604-8636-fb61505a4cf9,en,retail,Gemini high,251,0,2,00:01-00:03,3.2,1.0,3.0
1173261b-25ac-4135-8790-b888b7dbb31e,en,retail,Gemini high,385,0,2,0:05-0:06,6.8,5.0,6.0
15a726b5-0a6d-4c5b-bb29-94f8c80f9673,en,retail,Gemini high,349,0,2,0:01-0:01,1.4,1.0,1.0
1ffd407c-b944-434e-a03d-0731bfcc9901,en,retail,Gemini high,435,0,1,00:01-00:02,2.2,1.0,2.0
1ffd407c-b944-434e-a03d-0731bfcc9901,en,retail,Gemini high,744,0,2,0:18-0:19,19.6,18.0,19.0
22241f53-a21f-4a0d-af8d-7699fc701be8,en,retail,Gemini high,378,0,2,0:08-0:10,10.6,8.0,10.0
2dcab446-30a2-44f3-9465-ad5ced0ff2f9,en,retail,Gemini high,357,0,2,0:50-0:51,50.2,50.0,51.0
2dcab446-30a2-44f3-9465-ad5ced0ff2f9,en,retail,Gemini high,554,2,1,0:36-0:38,37.8,36.0,38.0
2e05dcd3-ea97-4b59-9f4d-85978836ba64,en,retail,Gemini high,344,0,1,0:04-0:05,6.0,4.0,5.0
3647b8de-8b8f-49a9-a6bf-975e0baa35b8,en,retail,Gemini high,441,0,2,0:19-0:20,20.6,19.0,20.0
3647b8de-8b8f-49a9-a6bf-975e0baa35b8,en,retail,Gemini high,1084,0,1,0.00-0.70,0.6,0.0,0.7
4c752403-f504-403e-96e1-0c29793f5148,en,retail,Gemini high,323,1,2,0:08-0:09,9.6,8.0,9.0
4c752403-f504-403e-96e1-0c29793f5148,en,retail,Gemini high,382,1,2,00:02-00:03,3.2,2.0,3.0
5c549a59-5dd7-43f5-b0b4-bfac2beacd7d,en,retail,Gemini high,375,0,2,0:11-0:12,12.0,11.0,12.0
5c549a59-5dd7-43f5-b0b4-bfac2beacd7d,en,retail,Gemini high,731,0,2,0:04-0:05,5.8,4.0,5.0
5ebe9e1d-2202-4506-815e-78f2e533a483,en,retail,Gemini high,304,0,1,0:03-0:04,3.6,3.0,4.0
618872fa-7d01-41ec-8b83-9c64216bb71d,en,retail,Gemini high,320,0,1,0.00-0.80,0.8,0.0,0.8
669f3f8d-ed80-499f-9213-d3a941827bef,en,retail,Gemini high,171,0,1,0:05-0:07,7.6,5.0,7.0
69b48ed3-adfd-40c1-831c-98723f6f2c2c,en,retail,Gemini high,495,0,2,0:02-0:03,3.8,2.0,3.0
6af4b6cd-a009-46cf-841f-94672d97495f,en,retail,Gemini high,549,0,1,0:10-0:13,12.8,10.0,13.0
6af4b6cd-a009-46cf-841f-94672d97495f,en,retail,Gemini high,778,0,1,00:00-00:01,1.6,0.0,1.0
766086a9-c004-4be6-b8d1-0780b966a60d,en,retail,Gemini high,530,0,1,00:01-00:02,2.0,1.0,2.0
766086a9-c004-4be6-b8d1-0780b966a60d,en,retail,Gemini high,560,0,3,0:10-0:12,12.8,10.0,12.0
766086a9-c004-4be6-b8d1-0780b966a60d,en,retail,Gemini high,560,1,2,0:12-0:12,12.8,12.0,12.0
86ea8a8a-77a3-45d6-b67c-90d7da9230e5,en,retail,Gemini high,586,0,3,0:28-0:36,36.4,28.0,36.0
8a32df70-f96d-4a4a-ac3d-d010504be94b,en,retail,Gemini high,422,0,1,0.00-0.70,0.4,0.0,0.7
9013ced1-154b-430e-9e4f-5af4361d129b,en,retail,Gemini high,424,0,2,00:06-00:06,6.8,6.0,6.0
b7b947b7-a5f7-4388-a066-cd95b64402f0,en,retail,Gemini high,503,1,1,1.80-2.30,2.2,1.8,2.3
c39ff6c3-87a6-46b8-b791-3269df9d9a50,en,retail,Gemini high,57,0,2,00:01-00:02,2.4,1.0,2.0
c39ff6c3-87a6-46b8-b791-3269df9d9a50,en,retail,Gemini high,302,0,1,0:10-0:11,11.6,10.0,11.0
cdf5565a-5d8d-4ed0-a10e-657c2b262a65,en,retail,Gemini high,514,0,1,0.00-0.02,0.8,0.0,0.02
d2e226f7-879c-465a-915d-1c8d9eb77184,en,retail,Gemini high,615,0,2,00:01-00:02,2.6,1.0,2.0
d2e226f7-879c-465a-915d-1c8d9eb77184,en,retail,Gemini high,712,0,1,00:01-00:02,2.2,1.0,2.0
ddee7c00-688c-4160-af10-106d0475b21f,en,retail,Gemini high,702,0,1,0:09-0:11,11.8,9.0,11.0
f18c8ade-e8a4-4535-8f85-863d59500757,en,retail,Gemini high,218,0,1,00:00-00:01,1.2,0.0,1.0
fe184d8a-f201-49cf-897f-7cb8ae4fdb78,en,retail,Gemini high,116,0,2,0.0 - 1.5,1.4,0.0,1.5
0394da48-3356-41ff-b82d-7158ba027a79,en,retail,Gemini minimal,454,0,1,0:17-0:19,19.2,17.0,19.0
0eddee97-6c6c-4e06-8957-173b0dc7c708,en,retail,Gemini minimal,454,0,2,0:05-0:06,6.6,5.0,6.0
249f7156-852b-4943-aaa9-1d52f1aca941,en,retail,Gemini minimal,103,0,1,00:03-00:04,4.2,3.0,4.0
24effb62-2f51-451d-8cc7-5a7a02fce95e,en,retail,Gemini minimal,178,0,1,0:04-0:05,5.8,4.0,5.0
24effb62-2f51-451d-8cc7-5a7a02fce95e,en,retail,Gemini minimal,499,0,2,0:03-0:05,5.8,3.0,5.0
4d1f3d96-b9b0-4701-912a-dd8a90eb83ea,en,retail,Gemini minimal,257,0,2,0:05-0:06,7.0,5.0,6.0
6b12a8de-cc2a-46b8-bccb-0fc7abd908fc,en,retail,Gemini minimal,166,0,1,0:08-0:09,9.0,8.0,9.0
6b12a8de-cc2a-46b8-bccb-0fc7abd908fc,en,retail,Gemini minimal,607,0,1,00:01-00:02,2.6,1.0,2.0
6d4c9687-1abe-4f4f-8394-dc4d955c92e5,en,retail,Gemini minimal,285,0,1,0:01-0:02,2.4,1.0,2.0
6d4c9687-1abe-4f4f-8394-dc4d955c92e5,en,retail,Gemini minimal,436,0,2,00:01-00:01,1.6,1.0,1.0
7b2477bf-360c-4bec-91a4-be87c5ba367a,en,retail,Gemini minimal,92,0,1,00:00 - 00:01,1.4,0.0,1.0
82777d56-6650-4775-8b65-5dc2399e34c7,en,retail,Gemini minimal,525,0,2,0:01-0:02,2.6,1.0,2.0
9b3b2b24-8377-4e43-b8f2-b69ca2f5cdf5,en,retail,Gemini minimal,361,0,2,0:05-0:07,7.4,5.0,7.0
a6bb6a6c-8436-4ad1-8eb9-7cab668e36f6,en,retail,Gemini minimal,362,0,2,00:10-00:11,12.0,10.0,11.0
b25525de-e698-44ab-8acd-32f3637641ff,en,retail,Gemini minimal,185,0,2,0:00-0:01,0.6,0.0,1.0
bc3e8574-8f66-46e2-a833-8fc508023b90,en,retail,Gemini minimal,285,0,1,0:00-0:01,1.6,0.0,1.0
c2748ad8-215d-485d-8c50-0a5ca101788f,en,retail,Gemini minimal,591,1,2,0:08-0:09,10.0,8.0,9.0
d2c35d5b-2c2d-41c3-bee5-9470b3ef43c6,en,retail,Gemini minimal,567,0,2,0:07-0:08,9.0,7.0,8.0
d9fdb28a-a30a-4f4f-a6df-7679c826e4d4,en,retail,Gemini minimal,233,0,2,0:07-0:08,8.8,7.0,8.0
db274ee2-f11c-41a3-becd-84e66dae757f,en,retail,Gemini minimal,400,0,1,0:03-0:05,6.0,3.0,5.0
de3c8797-d4a1-4244-b017-076bb6c49543,en,retail,Gemini minimal,413,0,1,0:03-0:04,4.2,3.0,4.0
e0f1868f-ee92-425e-b3a0-a0250eb15ecb,en,retail,Gemini minimal,450,0,1,0:10-0:12,12.2,10.0,12.0
e0f1868f-ee92-425e-b3a0-a0250eb15ecb,en,retail,Gemini minimal,962,0,1,00:01-00:02,2.4,1.0,2.0
e0f1868f-ee92-425e-b3a0-a0250eb15ecb,en,retail,Gemini minimal,1278,0,1,0.00-0.50,0.6,0.0,0.5
e0f1868f-ee92-425e-b3a0-a0250eb15ecb,en,retail,Gemini minimal,1393,0,1,0:08-0:12,12.4,8.0,12.0
e4f16789-451a-4376-9e28-3464cbc0e044,en,retail,Gemini minimal,796,1,2,0:10-0:11,11.4,10.0,11.0
e4f16789-451a-4376-9e28-3464cbc0e044,en,retail,Gemini minimal,858,0,1,00:01-00:03,4.0,1.0,3.0
